"x","y","score","nose_x","nose_y","left_eye_x","left_eye_y","right_eye_x","right_eye_y","left_ear_x","left_ear_y","right_ear_x","right_ear_y","left_shoulder_x","left_shoulder_y","right_shoulder_x","right_shoulder_y","left_elbow_x","left_elbow_y","right_elbow_x","right_elbow_y","left_wrist_x","left_wrist_y","right_wrist_x","right_wrist_y","left_hip_x","left_hip_y","right_hip_x","right_hip_y","left_knee_x","left_knee_y","right_knee_x","right_knee_y","left_ankle_x","left_ankle_y","right_ankle_x","right_ankle_y"
"1240","150","0.5846006593533924","390.5240630472172","199.90267643691388","389.41782131315114","191.8607631758046","382.2261682749607","190.56724057122378","381.0488848893808","198.96037307497082","359.55478784020147","199.2600224677945","396.31438866204127","251.9172760620077","341.7330692110705","235.47661863207816","413.78025673458853","325.1884319678892","390.6204755097999","180.2365877366279","427.30217222223524","381.4224205881248","412.9343827378338","146.07980648066524","408.45360339773924","385.59090738637536","360.6492653607405","382.9169151737906","415.67601917819843","478.98226584702707","349.69774601569804","476.0142021014806","424.358651060081","413.00064596860955","414.99332293631284","409.5194529209793"
"1200","150","0.5539351423581441","392.4962907116468","200.4145444323757","390.4051051621448","191.27537359390146","383.04284341110133","189.7526932759022","382.65392990087634","198.97009831999","360.3087530260668","199.33428673512532","398.4486407599444","251.03002423015286","343.4699331441104","236.2014222648374","412.7157007039147","322.32283642566864","393.2024199644251","179.2987246001831","428.30921533233584","376.61086704682475","418.7647894918206","147.5586802541111","407.4075416582898","385.981375672854","362.37944696168023","382.83243709397095","417.6127843896776","476.3559824919588","352.07424425936915","475.4526840770843","423.3746891465049","411.8943876796205","413.6057619531799","409.12308862328774"
"1160","150","0.5348497907320658","392.5633808475195","199.1731606551833","392.3391995290655","190.70666197402736","383.78924541805924","189.1298801142227","382.809307119744","199.05528132073906","361.9616417173041","197.48281757605184","396.78259529072966","249.41445675301426","348.4866889986979","234.29729052621144","410.6457897306394","320.5507220531592","399.3000489713858","182.46886530424916","423.88668864538545","378.07946425142256","426.3456419580034","141.4633462112375","411.0306361414729","385.3018038790851","363.60303869796263","382.57882106479656","419.4074435522083","474.67862540898795","353.44664895371346","475.0441059280683","420.09056191870013","413.74362377731256","412.79496207177965","409.16014182498157"
"1120","150","0.5443259050448735","393.87250957359686","199.56235133547983","393.6535699103647","190.74288274986506","384.5738521402601","188.8081290478406","385.1366242610129","199.55915906487067","362.7904065336685","197.8801010639408","398.06918160248165","251.04441592535179","349.6743162288284","234.01663154721163","407.4709294456055","325.8021404780401","403.0006640325707","182.15737242361638","424.52595746515505","380.0858267598646","436.35585961944696","141.6999040144935","410.87077503547056","385.46824769071594","365.2676599222417","384.2335259245791","421.53421390148395","478.7827810006092","354.76833136911046","476.4786031338762","420.1844199662936","412.02695680278606","401.5016952986113","457.9960791644681"
"1080","150","0.5476044395140239","395.52300274345356","199.67659128710122","395.0986665565082","190.82518494765768","385.9997124632665","188.7817467728373","386.69020121295966","199.70846148677526","363.9535527139958","197.56068627576346","398.0239306334999","251.0224161649717","351.3363240469036","233.76972471860847","406.2444861151557","322.6715464609963","408.46868936781505","181.18991053195583","423.01310913794975","378.51098821275707","439.78420070138304","138.65148954888446","410.1792289548532","385.47521827695584","365.8339486557222","384.49613586035304","420.46885246808597","476.37781638910906","354.88641266544414","475.9437812324268","420.0971874563905","411.1708370927618","403.55177480541096","429.0219856021814"
"1040","150","0.5468951602067266","393.47026083017744","200.33736860924526","395.3663024439788","192.2215968549169","385.4544942592255","188.73976726933023","388.5055820826853","198.8136373909274","363.4314432501536","197.69977374643685","398.9456683210957","250.9015380117903","350.2936533433188","233.9561305748773","408.47498319529365","323.15125751258586","414.39536936092765","178.66108815881088","424.14734688386744","380.59136907390615","446.92675323927284","135.43114593154687","412.6469448345945","386.74965254117785","365.7229171594887","385.4212421297668","417.9577458451008","475.43055021048633","356.2176729594973","475.78118061144863","419.7301665572595","413.5885402908961","400.0856888970667","443.4158510884931"
"1000","150","0.4915420902626855","394.64012658151296","199.18874184429205","396.1865142603168","192.03238804308336","386.62902739632136","189.75996163024527","387.475485189138","197.72022496886413","364.7554238138814","196.43096723789833","393.0230526560564","247.55829274489696","350.3825344201397","234.65597211436489","407.2815573906933","313.7176302740412","413.2307746929895","179.7312993331382","424.1765976141011","376.2881473268997","450.53248959078746","133.8003113250449","412.58108415823017","388.19187434084733","365.94832222649165","386.23739399384124","423.0555203480616","473.7365050082343","355.2151398271075","472.9979459048768","420.09654780776765","412.8578901968997","407.74211603692004","411.9318389940119"
"960","150","0.48520556305136","395.6862090818976","197.82928448702896","396.96092322966297","191.2744632855198","388.2378542961716","189.4165570687763","387.0271887394424","196.1262643390441","365.411306370703","194.95215082147328","390.7633916387891","246.6694910143016","353.2956921807811","234.2568940741928","406.84523754943314","309.3477097270597","411.8316724899557","181.71132114206992","421.3907085712709","375.52796174539543","446.27236713390545","139.2299177533152","411.9843506781905","389.1673785427327","366.80066171743806","386.40972291914","422.0778446964811","472.8336676111749","355.48199779834397","473.4014821265838","420.1868770005938","412.86213776241266","403.0633542040009","430.0173437855595"
"920","150","0.5162091968314988","395.7010869755567","199.81297630830556","397.38270416672765","193.21102230577534","388.35227593950066","192.01065084102194","389.8764107208646","200.51175329599624","366.5970303361883","196.79834229533117","395.2509387709128","247.22739091058517","352.8305528450204","234.79800889671108","408.08659227414466","304.971944510511","415.3547919794173","182.17235494977916","423.26955653888723","376.2661122424315","451.2422938852757","140.7542496311562","411.9729988240582","389.61113460316943","366.4071324111305","386.51896160907154","417.7545731299001","472.8888730552892","354.6315018780491","473.6665248283034","419.7699276423742","413.22804599307665","402.2405431522542","431.2988052093324"
"880","150","0.5056739886601765","397.4360975361574","201.3962056442412","398.4081046889542","194.85949358542467","390.62581422764737","191.81774975933212","389.30433464670676","198.38931456145372","367.1494540115042","197.4102899511899","385.0027656786775","249.64423965946938","358.98852873640817","231.460826940923","406.0732942553482","317.7717884142208","422.2010227800741","178.6926053412187","418.97472318351447","376.21798967128314","458.4099802381371","138.77327634179832","404.88355566183907","388.50931425971305","370.5609497804254","385.29520875450316","415.2366054880579","475.2974430650331","358.78371492409434","475.19104526398877","419.58542699534996","412.9563777118639","404.46921472731196","434.0661011913384"
"840","150","0.5152584026966777","393.73750567660414","200.5436065408916","397.7465896393169","193.95776285634224","386.43595713156066","189.10253374501073","394.8520255346508","199.2896083520966","365.32960232664783","197.52101981893438","389.8872742417939","244.10021174955475","357.9114234194224","234.9605179247148","415.48623530252974","267.77063865489157","417.67900901286475","181.05523307261703","418.248272367961","377.01967933731095","454.35223370419817","146.07261669007147","410.6346525354354","388.7973289557227","371.8975469033494","386.6279559842883","420.7960114196883","476.07275028516614","355.31573001358674","476.61205610355285","418.6897970846672","413.48415561943835","366.2714783784548","460.94347806530845"
"800","150","0.49219597578048707","393.7559605104465","202.949786667699","398.1363496533461","195.54963997304608","386.2169770280707","190.08547938813422","394.2000593386226","204.60202448913034","365.3102359196448","198.98168894705898","389.6420161274077","245.3934606339912","357.2599063376601","236.75640989957847","407.97071970201864","296.8515056160398","418.2072493591292","187.35670462834707","416.0893798838807","375.6108733577597","453.89828877022893","144.70380514251212","409.3250401673737","388.38792028638164","372.1221272737619","386.38068181582145","419.3464643926905","474.08889429344003","356.93330706337474","474.2769240893597","415.90865776731084","414.0675361408609","380.1722745670047","427.300975916315"
"760","150","0.5109840552012126","397.50629502489807","204.1028524414393","399.63730060940696","196.14250036951685","389.6880775622802","193.35879604646843","393.3266766521007","203.58961850616333","367.5696488164724","199.597661193467","386.7961905794367","244.36098720142573","358.7094197812209","237.68143384018765","405.35508861706967","298.8168376538217","419.81947380589816","186.5489961692681","415.63188147501023","371.87706758295104","457.7286935507873","147.45607541436166","405.36013839278183","387.65450950210135","379.6785703798222","385.4787184381203","415.3453104373883","473.55696066129457","365.6284727256242","474.18045922779766","415.33965623473983","407.00749693966804","386.34575880456424","428.47328068954084"
"720","150","0.5899680325618157","395.966752087898","203.47222232087202","400.05479435761055","195.72825705101826","388.66547734704386","192.03405591161453","393.61978874082814","204.16470327201117","367.16537910503286","200.11560287715233","389.29219453214137","244.25415385574036","358.53376816506744","237.88335415593485","410.67695982345873","241.2295057919727","421.20744208523485","187.2554951579553","459.4646632914276","152.51712737098558","456.6713075316255","150.0831801147188","409.6103678755964","384.76068451247824","376.9076723016318","383.75939578365836","416.07721302746313","476.17215680295476","359.29030289095954","475.78185884872767","408.6679298216382","452.0147906501933","365.7167976149909","466.91685089279804"
"680","150","0.5243592739105225","395.8156887587043","202.64874482138427","400.9702788582713","195.8120594582395","389.606930004839","192.11237990374372","393.8422554919253","203.01670919328592","367.95437803163594","199.90960185383517","393.852193669222","241.60309269440003","358.9521185093996","240.59351153824352","430.33369807883923","185.86454833288852","418.9228239214764","188.0278058222725","463.478090136942","151.57719034209086","456.06672799287094","148.73683157138979","414.2056479226562","383.4446117949753","373.3058682688933","384.5548673586456","418.32119487087135","476.6517213424574","356.6021089028925","475.0189392474758","408.95721591246695","462.3288605123992","365.77702746819693","468.74932594513007"
"640","150","0.5198216795921325","398.94293505453356","203.31117273164517","401.9265990946729","196.25022626692066","391.794775928302","192.50355635750296","394.16303176188904","203.38541855420897","370.10643232001934","200.14100029714953","394.4835373828832","242.25057944497453","359.50546451706595","239.28468401007763","428.5759877603294","188.3966709947487","424.4338582656376","185.7333919690811","469.51702421752367","149.57808752102503","465.38035007829785","149.24209737589513","413.6716281964163","384.54150423102885","374.36755248200546","384.2993937808477","417.86401431864545","476.0672466061505","356.7527915437166","476.43087935431015","411.7268770507079","415.080521161743","367.78472242173655","460.6061280013457"
"600","150","0.5372330119212468","395.37305707466976","203.05374022195383","401.48982857901706","196.1965466371912","388.8513032248832","192.58969261829628","395.2605904753437","203.77902272041794","369.25611109967394","200.99945329637808","395.0236304177354","242.8080262351327","360.54846152037265","239.61880467782393","429.4914463282021","189.56694329486766","424.6378822443668","186.6882144924853","466.1563544779264","155.42882589442405","463.0688533679498","152.6539722541806","414.29805782964195","383.4132930684577","374.3179167404686","383.3338890197323","418.34745324707546","475.7618097892252","356.2883913084857","476.0006063917374","409.7405515586141","462.1540597191476","365.1624375771196","469.7216873008781"
"560","150","0.5629871666431427","400.3771420712593","203.68238205993816","402.55482675087967","196.73740093298792","393.13330097537516","194.02230189093606","393.59072594659165","203.36174888601084","370.8418080703688","201.78054240163567","394.9442115478888","243.0782882698095","361.12399633526934","239.65376559284383","430.7559401966136","191.75669867083903","428.36569372639195","188.15249963467912","468.5491710548171","157.09510557189324","465.3031695776371","154.51073450570624","415.40430700498797","382.33047395300565","374.09064633437197","382.19910211144327","417.15244309115093","476.00173878844663","356.57357708888844","476.874261825517","407.7652101792497","461.23125687662764","367.82109124545974","470.8763496369944"
"520","150","0.6111820141474406","395.21436282121863","203.16006819888753","401.39862361689484","197.1429509096871","389.3428047672331","193.06868722555464","395.79780704558027","204.8857331333886","369.0547970655381","202.89983334561333","396.1265470802788","242.75519022876918","360.1635293091996","239.57755479262568","429.8002616677867","192.7452168201965","422.82930883870307","190.10611955652837","466.55059142866634","158.99857170464333","461.04185469635127","156.4921981316591","415.4449429833534","380.05960818327213","373.09810371662627","380.2166202971152","419.7095903813773","474.78550264113454","359.17853280324823","474.657726365613","408.2297925940034","459.0597866646614","368.07583697709725","466.0246378176668"
"480","150","0.5501822312672933","401.75974329772487","201.57448985019798","403.19934098893043","195.65573696571","392.31518147999844","193.62735728165237","393.19752570523724","201.4955566239635","370.6917529934866","201.86028474399842","393.97253261329064","243.07671306556267","362.4814409495698","239.66426782024968","437.64312750296097","192.099975976791","429.37747984502505","193.2744069662865","470.2651519739465","159.3824418467296","469.2556335561425","154.22316771906785","415.37976054121765","381.2211462690286","374.1124762451241","381.29126327563097","418.5913342083799","475.1890572717344","357.58835241938687","475.6020336970687","409.2429728070388","411.98051540880397","369.0590823953063","465.80438556750346"
"440","150","0.5535907030105591","401.6170427294563","199.83820181518502","403.5091624479529","194.55321129833322","392.1649165830664","192.67665163770968","393.75397596544485","201.07179228443027","370.6080728664757","201.7142003718653","394.6892324172346","242.8151794032908","362.3294965937302","238.99776178102528","434.88890354942714","194.44677211506487","431.583272338211","192.1099622468143","469.6027374596953","161.7003912360454","465.8671372675286","160.8672297728111","416.4684950315634","381.3405930384903","374.7935800151702","381.0606832103902","418.8443594302931","476.14994274474674","357.76368398502734","476.2939192823839","407.61050292167846","468.2885654877337","369.2015853392465","466.4958579250045"
"400","150","0.5896929459912437","401.9007740985328","200.00929535143462","404.3321000462402","194.30869316835646","392.9306050138025","191.77221835319108","395.0994960318892","200.684337649318","370.7771076247766","201.62548281826878","395.7651716330281","243.4605742698905","362.81097900581864","238.98205115537039","420.82256124246607","238.48653496941782","428.7449505939663","196.09735794885407","468.439306927316","165.32609423660722","465.1379247469467","164.34179583198593","416.85100550978854","381.46446425838445","374.2405218780647","379.5867546920413","418.8036950385098","475.5278446477453","360.30792486386184","476.25919053779427","408.2035732689245","455.2613591136102","370.1144460495956","466.2447530160952"
"360","150","0.5704619139432907","401.95243110303215","200.30149231479032","404.82622260662663","194.53572723924694","392.7630477518107","192.07898843215796","395.970395939328","201.26952987357043","371.08805109771413","201.7052227858888","395.4300666456563","245.9158790921145","364.70006256072173","238.93851230343944","419.29754906582707","239.12472216481066","427.3626409778606","197.43763711051764","468.69235196691795","165.4422313296771","464.80201336703544","165.6313324510511","416.5683278240414","381.90432606732406","374.3810172631065","380.25702720568023","417.97460314662686","475.217453389176","361.6827443959088","475.83803813090765","410.55991543137725","411.83440885049384","370.1564444182329","465.71045430691174"
"320","150","0.5605394893458912","403.0540684291299","200.7033097834682","405.5717811917265","194.78399248865128","393.0893445925696","192.50656604577074","396.5255659005271","201.44751574527592","371.21539000850373","201.84776995148476","395.8299898488108","245.84809011348847","365.6059567905971","238.85268528549645","418.10153694075103","256.5338640683924","426.8827093589079","200.39209275915496","468.9807010609723","165.67942664058435","465.7351849141929","164.2704856043045","416.87845471476777","382.85075515228147","374.3452055614274","380.85291175663326","418.1472035335549","475.62861981278616","361.6826159910108","476.23691611156494","415.81224480904575","410.9750111744919","367.9177847005367","470.02990377602384"
"280","150","0.5439178427060445","402.8401150342523","201.6746629628531","406.09094598448456","194.85596874297934","393.2503439700612","192.55244125811677","396.7134502942763","201.44000662990538","371.26320042886243","201.43614663184474","392.00250612012906","246.14444669991772","365.2825103405215","237.1997987930204","409.99173786581684","299.8055811570892","428.1732002442269","200.27046050056714","406.11768025728514","366.8352015934698","468.6588134657132","165.0667319859552","414.83016530606164","383.6112234436928","374.0899958858827","381.00029144752716","416.7031046286584","476.1878148378017","358.3869233254752","477.49896379220394","411.71744189916325","419.4033474848249","369.47321773096127","467.2248553146213"
"240","150","0.5305929710467656","403.7250176588986","202.88500643046157","405.9729356217132","195.38605907695904","395.48822471092586","193.22433802485602","395.227112679332","202.16968654920927","373.16256408094205","201.1521203306615","388.75091145478046","245.87395059937637","370.4659398581527","236.07271600524368","408.50294791013533","300.1222695182781","433.45917594210005","199.49908139169193","469.78796347605464","168.2049986094196","471.5459570480374","164.81916800285964","410.57216999303444","383.3914837253574","378.1293881857864","381.6113821497581","416.2477275711092","476.06629112365795","358.1324202737324","476.6725554045746","412.84472453511574","411.19973253002655","368.6900496890376","465.8901203263557"
"200","150","0.5609884639581044","404.60146722629764","202.92532785621597","406.44883490798514","195.91912716129764","396.73833454614226","193.2344616429098","395.20687622950726","202.27101378213786","374.1990560773986","200.1304753311875","387.90318369664567","244.86698266500596","371.29296766592336","236.02827468306947","408.1868493122408","299.7934206722174","426.8913293338629","210.37065001556346","407.48825715896453","364.6721329110833","474.5340658105551","169.03380549792845","410.79383949815684","381.61133426714844","380.0345318704695","380.85884665846385","414.4693016050658","475.7723430672881","357.03735141666465","476.2797304465463","412.4567344566333","411.92512053728524","368.7560725672297","469.01513837679386"
"160","150","0.527317221959432","404.96930652163593","202.5404522779911","407.09865790831117","195.25544801301814","396.291383373958","192.58339935484176","397.9495825240149","202.17037643107977","373.8830670338214","200.34303642569756","390.89065892361276","245.14594430801952","369.0663212166804","233.95081257880997","410.75080360386636","308.7769216865394","426.079296471421","209.5128882577315","415.7442932219602","374.8007204939371","471.0966666641729","168.2531093754888","411.7340191654799","383.7431669057227","376.7728940057697","383.12044945432086","419.9019196056038","475.6790057431516","361.2286881267728","479.14450076920895","414.9695826843759","421.33986468684844","369.28636231188904","464.2858436108913"
"120","150","0.5877307275931041","405.6894275156139","204.28495044200545","407.0118438779723","196.9439990518506","399.52535805475605","193.75689991259816","396.03468190374645","202.55113188831845","375.1568519228872","199.45024972771077","391.2228918559309","245.00459038266223","369.72150366416577","235.83810880894666","407.72760260872707","306.1009271324132","424.9693979429653","211.27139578130058","403.57573992538846","365.6296671655524","475.772278637292","171.09179454855337","411.7014408351133","383.1976868992122","375.86297014698806","381.18251165233886","415.1916009696259","477.1585735564623","357.9495573554905","477.22809276488374","404.5838540995061","458.799199227273","367.8168030665819","468.63699230590635"
"80","150","0.5606140454610189","406.47023941118255","204.047927297409","406.86385016003453","196.57548780888555","399.43925275607995","194.15133030368725","394.9583200774189","201.85961487841976","375.7428311357159","199.04480576445158","387.83097596975375","244.74624016833064","371.8637418897492","235.80840598363352","405.9916478004638","300.84054349214887","436.3234291225159","202.2750175561237","403.2061486887176","365.72533894073734","478.175940644544","171.2391679520321","409.75781692233517","382.20083595107417","376.15053127699684","380.8067121736032","414.0871122161179","476.5810334176945","359.08719674920013","476.80663413832053","402.75627433072265","458.11749134415544","368.239924161718","467.39561297582213"
"40","150","0.5506682018438975","405.79378352180555","204.56709996546118","406.7267539214237","196.88431119176983","397.95919601638366","194.49912445621914","395.4166823255466","201.89789877849427","374.8939773141495","199.12374559768404","387.8889109284134","244.79394855254893","371.43019753522134","236.26391312020834","405.85529645604595","306.5579539653578","433.69614465552354","206.37052075907462","403.94098655184484","364.58078377020144","478.3656429020324","172.3469620765956","409.9483803556137","381.25736035115966","376.06336767445293","380.88480604597726","419.8438048391175","476.7528010810179","357.7359745013864","475.8943400929322","407.3195391645615","454.37315755966983","366.9592690796759","464.0763594533819"
"0","250","0.5383011360963186","406.2795293359095","204.79065301390037","406.77351373343197","197.04506562022988","398.47433954599285","194.74209434247666","394.6784939868223","202.08227221024868","375.35075955851374","199.56937971752276","385.06519527047436","246.64168498104067","369.9619776003293","234.6530781580153","404.53254896840355","307.86673677258324","438.0579778771921","201.8230542997023","403.42721334022167","371.74155159261466","478.3149985673025","171.76823829848635","406.45807395902574","381.4881680036498","376.994239839807","381.7511602950157","417.567684925407","474.52977317240106","359.09135058123127","474.5084068948921","412.29412004432726","421.3760214289051","367.66600533744366","461.59503574519766"
"40","250","0.5865092237790426","406.2395030995455","205.01695815901323","407.32085444534073","197.67198034438323","398.71818727600635","194.90114070963818","397.01213983616003","202.47742612029708","375.62709277003853","200.38898048084204","393.88650012331703","246.08314417347276","369.51211088756963","236.0317015733501","407.6277075009205","307.5088427849431","433.29075867645633","208.31078563993185","407.5508454193681","374.8060466520983","482.2974306518837","170.38780015106857","414.2343005716711","381.90289875327846","374.701036033585","382.42209163717195","420.46959989150247","475.7888183505077","357.95735947484457","475.3118593452326","408.5136195327913","456.05148504783585","367.7546111808038","464.9577244943046"
"80","250","0.5695979952812195","408.06862294842017","205.25399642113757","407.71237526761684","197.49044383039708","400.9375653794439","195.41411248681604","395.37556610306626","201.8704067883392","377.08791132224235","199.67754383103897","390.61657892492485","245.8079488827154","369.8482052353852","236.73084670262028","407.965839256635","306.88905867814947","434.7835108359191","208.97810182464104","402.61715925358305","363.90767064946573","480.7024434543553","175.48861376647335","412.510765383746","381.054369016868","376.1163441570739","381.82410589917833","419.196167116335","476.5257032008094","356.3349393354323","475.6033920420676","407.7711976388852","468.7103417302471","368.091081640745","469.19391965934153"
"120","250","0.5699568768342336","409.5510477626674","204.32379902392196","409.8691734517976","196.91811445077946","401.7294893843142","194.4851358380988","395.2686273713616","201.7024194518465","377.7525246896597","199.49274819109857","388.43028088993526","246.19168116581275","371.64044934118976","236.03387938637047","406.9744329099299","307.42099052177497","441.30813210308634","204.4508516794267","401.4669135519369","363.772477447682","481.52370741945987","175.71057583470738","410.09887008902444","380.83627574263403","376.6495439126505","381.7443022686402","416.13523318474535","475.25251492980277","358.9479503654187","475.5792646741391","407.0832893054444","463.9172315879876","368.7142307542414","466.22689744362765"
"160","250","0.5799869457880656","409.03853125652745","204.87214790865673","409.42111162557757","197.1759847231179","400.99631736583035","195.07166147333612","396.15269974924024","201.68730036947076","377.2734549233334","199.48467164325362","388.89857309960894","245.71645636710616","370.9262230794578","235.43558308946632","407.1774919413456","306.7269251196236","435.6116537876554","210.25978793158058","402.0849197015045","363.3600124557951","486.5816554619154","175.99131907017565","410.44489381608844","380.17553984433687","375.9175172618976","381.22308620999115","415.22938665717606","474.9972581469222","357.3270318766526","475.47879336197167","405.88524092606457","459.8828469813103","368.20200203876936","466.5014934443759"
"200","250","0.5638300577799479","407.86510159397125","206.81924357387965","408.68874079348933","198.97904328759836","400.796261099681","196.23094448164053","396.6106513160469","202.34126062788573","376.69288796548915","199.3581265686101","386.7701632518356","245.0064390496276","370.291555815827","232.67086773247007","405.54556068140334","299.55952374226024","434.53717357226225","210.80069552645148","394.7331658594479","364.10830613095396","489.405974561075","176.52632088678598","406.4738573984443","380.9093087301837","377.0608178675507","380.446640908692","414.57459930096684","473.88315184005904","358.92614751280183","473.831793655572","405.80231870301554","456.8119018818439","369.10613916812235","464.9054385041597"
"240","250","0.5543698668479919","409.8812413275555","206.55016700056308","409.75343218533067","199.61384293780222","404.66987327007996","196.8621681429155","392.65792127409566","202.25822745113513","378.9472580792457","199.47960153941528","390.3556534376447","245.69624789486053","369.0714427255914","232.63919082676904","405.70490408442316","307.6619110228357","435.4612781984536","209.71606186616953","390.7011980987543","363.2902876393857","489.0794420589159","175.53352558861656","409.78761413009715","379.9998067958825","375.7243108232551","379.8341877857719","416.83371763780667","475.4704328280811","357.13756568229576","475.3244322851773","406.2601672654032","457.8589431804282","366.66997880209004","465.2351618468201"
"280","250","0.5802405496438344","410.23982588327976","206.1209183308145","409.66548264847427","199.91753000746624","404.0348463691089","196.838946096083","392.82402982454823","202.73253625005808","379.22111288334725","199.12866917694873","382.7796516898852","245.2719104178511","374.1219997343591","232.371241101066","402.06923029381045","304.25525204003685","435.4026802303195","209.87358812365272","388.90849247610026","361.79911491985075","488.96597884097645","177.1328870168943","401.3397684427962","379.59420219223983","381.9923965174719","378.7074126476772","410.5056645738499","474.2923187789166","359.52269520831925","474.80441627153755","402.4457217627377","464.2401097093906","366.8724528896061","464.82434509993607"
"320","250","0.5765239159266154","410.89704433673825","205.44205710223048","409.75675362661593","199.8217791850979","404.193268020721","196.85154801196649","392.95734356045136","202.66474280611016","379.02778620250155","199.17961114265495","389.59261233965276","242.99489720211054","370.61307828029805","232.16767489458823","403.44474781409025","305.2925299642369","435.1663741149357","209.7309014086396","389.4025425408092","363.0899401875458","488.4455721014476","176.67378185867318","405.3670403130051","378.85192241803736","376.71467126809796","378.26157867114193","415.1042058126978","473.78336764297535","356.3392651984873","474.17547168275985","404.86120624586135","455.613220820652","366.1138564733653","462.53691408892854"
"360","250","0.5641233642896016","409.51468899328654","205.45980927838377","409.36080569933097","199.5070593634709","403.97545930134424","196.56584213537352","392.33267184825274","202.61971051810866","378.6530726298521","199.35112299273356","390.70420718968023","244.91896022202064","368.9981343805305","231.88969679137116","403.5468498195746","305.996771197254","435.70220425198755","209.4311545851823","385.48387056279836","364.8163899355813","487.4622463204772","176.04324216594605","409.58603283591407","379.21635397488643","375.9276018400158","378.57135040521683","415.2390112393295","474.199902393976","358.80755113724945","475.1323057120036","405.2288048267963","463.96438116589945","369.3413144970267","464.30490391169144"
"400","250","0.6068643867969513","407.6203060793714","203.66320356700254","407.96205128985804","198.7491613518885","400.59103806783617","195.6133510677491","393.5701322802149","202.72300206386512","376.4235732212411","199.24546500337962","389.4860616341035","244.9590693681839","371.0277323776666","233.01362596968025","403.4287798678663","304.24038795870115","435.10946146378376","209.3059299034689","387.4113402794783","362.14140567428973","480.1777182638734","177.8462374098094","410.5212044060523","378.88513632774703","376.6049152980508","378.40530593019685","417.0616425612497","473.9875195343087","358.70084789585064","475.69620955786604","405.5224850209934","467.94587958454","367.9968427029783","472.2497961744296"
"440","250","0.5868728776772817","407.27055955670914","203.8744362613209","407.3995289556277","198.3919927111431","400.6105300267054","195.57383254473677","394.33699871197757","201.29476283876392","376.44677843104387","198.53957097242832","387.41367908163676","243.35489776595028","371.6392421939686","233.33180152830008","404.3017440239751","302.42062492441994","434.10685502682065","209.2148454300924","387.87314354264083","361.77524430360666","479.67983418517224","177.2810381023912","409.88438247696655","377.97489768824187","376.7904035977041","377.4235396789578","415.3900600745424","473.89986443406434","357.91028092715544","475.53179202368204","404.26439487560253","467.2512285172401","366.3617538556497","472.2374827497119"
"480","250","0.5794216314951579","408.8284716289473","201.81203508318586","407.43235242202263","196.8066343318842","401.3547252463991","194.13652975511465","393.83351964804876","200.41217641736094","376.895505545976","197.96576021686442","390.45807293297827","242.22415467022705","370.1728421666139","233.9622416351798","406.61235536444235","301.8113439571627","432.6771530659459","208.61754752461636","399.7717803816822","361.14562471961335","479.51697700613875","175.86606543890287","412.9923141099724","376.3540940758811","376.06207262074975","375.90712645450577","417.621322366846","473.6664012557381","356.671628089971","476.46793512978593","407.0187044431898","465.1074753560035","367.07346080029055","471.453263466156"
"520","250","0.5578762551148733","404.8979459073629","204.00680613288623","404.9339433610586","196.50444924860827","398.317854033317","194.2230015315898","393.6288935975497","200.87502585603215","374.1259331848965","199.2298563714183","387.1816661140636","242.56114721261716","364.7468270398054","233.76213192057284","405.95058275018005","303.7562712549198","426.1519109717562","212.03151791092247","398.3546345141139","365.8578728213032","476.4382232002226","175.16581862696222","412.63947875408974","378.5988682222028","373.88242404733404","379.0678901659684","415.3460417772215","476.3682872977902","358.1733524625356","478.47960597347947","406.28339077578903","461.57267301070954","366.3883643021845","470.18146334941855"
"560","250","0.5775585035483043","404.73406564353303","204.01675507380162","404.64372098788647","196.1580238071628","398.39773623668464","194.06344649722183","393.3249812341068","200.21402229351486","373.66540366235944","199.28112408901643","391.212363663017","242.65069159589484","362.39037221075864","234.94811596868647","406.6041135511027","295.4200661227812","424.33177733579635","212.31231920568115","399.5864629268317","361.0152409347098","476.0121276740909","174.9588696842476","412.2618179320641","378.8313308279212","372.6175016033721","377.81978702302973","415.5115330420583","472.26194301895583","355.5208907649901","474.78437832502965","403.30171983643737","462.2511859748906","367.0402722961286","465.3359050438344"
"600","250","0.6033025064638683","403.1777809935051","202.31562510033723","404.42890837005217","194.93450667300993","395.43003193980206","192.72705277479636","393.2019656241346","200.4145237271148","371.65880714355524","200.24040386379136","392.2090893228755","243.42557102898786","361.8831307022556","236.77144705191063","407.1349476686742","297.4168731141686","425.0288152409091","210.21973444307648","473.02409109694383","174.3800657247406","473.998704636297","172.80779478894624","412.4871339842587","379.03336304674104","372.21240657801036","378.3294803358766","415.34021028093326","473.0576149177808","354.00051636641035","475.2378623397715","405.5168051369068","462.4912253866707","365.27443820490527","469.33211456138196"
"640","250","0.5653291364510854","401.5868210505917","202.54435820326006","404.60565022517756","194.89073049931093","392.97768720199883","192.630365103601","393.34240255138604","200.6717220003077","369.95278432383304","200.12754939396532","391.50610685968877","244.89250492949344","361.38362832396473","236.4426158999335","406.8946691487572","298.4305033507821","424.20581685072653","210.7231651830962","405.4328434684836","360.797698441059","470.99334473530723","173.22945789689237","412.56459482272646","379.2992935954274","371.0367261735451","379.18946801127225","415.73855942407636","473.4582683324834","354.4444725317825","475.9555153480315","407.2048147763661","462.7964332411084","364.4653652500691","469.9032531802052"
