"x","y","score","nose_x","nose_y","left_eye_x","left_eye_y","right_eye_x","right_eye_y","left_ear_x","left_ear_y","right_ear_x","right_ear_y","left_shoulder_x","left_shoulder_y","right_shoulder_x","right_shoulder_y","left_elbow_x","left_elbow_y","right_elbow_x","right_elbow_y","left_wrist_x","left_wrist_y","right_wrist_x","right_wrist_y","left_hip_x","left_hip_y","right_hip_x","right_hip_y","left_knee_x","left_knee_y","right_knee_x","right_knee_y","left_ankle_x","left_ankle_y","right_ankle_x","right_ankle_y"
"148.93433680673002","778.3564312649498","0.5877721378436456","446.568289354411","146.8523819579887","444.62327128185666","135.27560996839065","430.2163025676133","135.48920018440037","423.2176355118868","145.95069170668663","396.4070071792707","149.15621428448927","418.25969777989974","214.94513331634636","392.35860722144525","214.45502662720224","428.30277953965617","335.20383233168855","400.60507114658844","339.2903394857163","465.73698740595324","422.98771387880737","455.4201797569782","434.24852434278574","417.4354352196073","418.4487754386289","397.14769876059023","420.27792829726593","432.9439275864718","487.7745167659697","476.0057975362644","491.08657128997385","467.3703257440319","467.7670499025178","466.68473954759037","469.069715970272"
"143.47388756795894","786.833387983015","0.6025261833117559","448.61699994587264","148.73166885884626","445.93270803687","139.2048481387805","433.2726129581743","139.25252011713417","423.675885348208","148.66258238954435","398.94714823195693","150.8594514114216","422.38103467035853","222.32552544658452","389.8217879301418","220.30156347208728","429.59697023417283","339.2323754160808","399.93865819659277","343.2390886717309","464.83876641181234","421.84412239424915","453.76744684373955","434.24201147304655","421.56052690561006","418.10684016625794","398.5385243889034","419.1464648119705","446.8234301203869","483.3692613624624","465.36023292283755","490.06630388960036","459.1401736709761","464.18136140597534","464.2322549635531","466.07058631834883"
"138.01343832918786","795.3103447010801","0.5556597732580625","450.06165081285184","153.20584916689705","447.1878581732798","143.5307096630982","434.14672253833174","144.6943208517289","427.3420994514401","155.66925685996517","401.15931836738235","158.29666095013758","425.37941797977163","230.87656194945768","390.144875282253","227.6645810964733","430.4627455778425","344.6825907676192","400.0989740488041","347.81088190167094","467.18928757092846","423.4868141367298","455.8609594900979","430.96692285308876","422.22805452444396","421.7508530320421","396.8889604150069","421.9983412220337","479.6183209481742","478.77338867258874","474.32378802999085","485.8017624043249","472.24098773034393","465.2184117762324","470.26026894059817","468.13465411713617"
"132.5529890904168","803.7873014191453","0.5871112438348624","450.66598952215816","159.88176215321818","447.2080109628177","152.71136062921443","435.7032105727581","151.38263598969934","425.94524234840094","164.37089390356564","402.78504387671234","165.78509005999936","429.9992561090536","243.06334171166867","389.8526329829241","232.44218195193008","430.2394864609658","354.8770057554973","397.99147156734904","353.98410341177146","469.2421271659624","426.71675751274967","462.58018891630826","430.06116458579953","426.7006736480474","435.05996418875213","399.32863034088336","437.1519810079271","487.4524599869548","479.84933419474214","477.1736772849249","484.4179072174958","476.98614985671264","463.32165546505536","474.8029903144954","464.6324375269481"
"127.09253985164571","812.2642581372104","0.5468358626732459","450.92112111205006","166.124555217919","447.51964885773145","158.70608082757101","435.53334523479396","157.78703984637156","427.96196300088434","170.5909074160214","403.3123373835007","172.5459063387511","435.4352004413078","249.09748893877895","388.58519811603924","236.28555632491867","440.1418476734062","363.2530898134082","404.8521550746296","351.84425738719636","474.4405914973543","421.9900853891616","472.02607048294124","422.8068379035617","430.2986344844988","444.2866241287302","406.6373606277566","446.44895569789105","502.24110182715657","477.34547898243034","487.6843275805726","479.6856244986227","484.3761787664736","463.9559000374194","485.9202076939072","459.93330965304585"
"121.63209061287463","820.7412148552755","0.5518866800344907","452.3383091339403","169.1087841914281","449.0827506750481","161.05359139610843","436.56403059838635","160.1799568206839","430.07090237151","175.43990892775093","403.90472502286633","176.57716761881855","443.8021074556545","259.0561658933588","387.97174623119656","242.07426873928853","443.67005049915747","365.7007442138815","414.18817522768364","356.1445384123485","485.8788880311335","415.1534955933977","481.37795921996195","413.6363720002992","437.9030235089042","458.14421693246135","408.46576384431023","459.64982599723606","498.8584114582463","486.04436436718845","485.7259873036213","490.08663405164987","480.69195391739595","467.65515675564245","480.81214470832344","464.7526893358436"
"116.17164137410356","829.2181715733407","0.5785892582856692","451.370307106113","173.48809797018313","450.9145470015038","165.82655605970396","434.2275348348525","165.77253746773744","440.45564685890963","181.8398647379166","403.3784783918907","184.27771356907473","443.36294933000954","259.01756631545146","392.24766876689904","243.6088894802507","442.30530780850245","360.73802817817153","423.27809210239025","353.02615931255565","495.3635802711264","400.9746521881923","493.03233538403936","398.8625498831978","440.57577420440896","451.32272873186145","411.44222481197505","452.67774843367283","515.3007894703798","490.2051776548203","491.2840659090134","487.5641912201001","489.14974582135835","466.21420612665105","488.85359410784827","463.4066064122978"
"110.71119213533248","837.6951282914058","0.5092027144772666","453.06070574188016","182.05883698970197","452.8654224900988","173.56011034737915","436.92660162816617","172.01115036167488","437.93399823030495","185.98819655921665","404.4656643058129","185.79213309817453","440.27507474770016","258.86838636878906","393.60042833461955","247.33187774340792","451.83055920237246","360.61110760819975","443.1486387549839","355.4873514063849","508.27394940255294","384.0278370666406","498.95868974666837","380.1524234889311","445.9163595892525","457.93176152892886","415.96759443375817","460.72538109166794","520.3943218017478","489.1453912976908","489.02752033384166","486.45816001785215","495.98467417125244","469.5184194421035","491.15937902690314","466.80640151017013"
"105.2507428965614","846.172085009471","0.5114355662039348","451.8851650242965","183.38202714129315","453.1700715880563","174.5390149906313","435.5473912276808","173.29722027045395","442.1539873365309","189.96963128226128","403.9842913081359","188.23935663503465","443.7013463828438","261.60066467564985","393.1589645715729","247.2869929588045","463.2391334727057","354.4777293000869","445.49351430336054","346.48900615450754","525.344014501968","361.62650882465056","520.5015807946374","356.922723125374","445.2209322843695","455.6848923254492","414.691619374526","455.9591028299052","526.4579929709287","478.1502115215467","486.8312122864012","474.11591285268264","503.67172881457986","462.9721487801453","499.13968904453037","459.50888364060256"
"99.79029365779033","854.6490417275361","0.5820813522889063","450.5019348098321","186.03185126360742","452.46452842590895","176.69217034247103","434.35069248700927","175.84297818758824","441.1405441985375","190.27480810689508","403.55320450852963","190.9608789107124","442.00606343713343","263.0181973448292","396.3011636805901","248.81508318285069","459.56631910810194","341.1080925766785","443.929631386256","335.8025366756562","500.03905874231054","418.4963086576952","529.5409694367978","333.4665637763737","446.35648122728367","452.40152773400405","414.23171309847805","450.8876236541422","540.1082808717663","475.166773580008","522.5904296738389","476.6007570428634","504.68561561361696","454.1906538308967","499.91767523956196","452.0708619956534"
"94.32984441901925","863.1259984456012","0.6063056335999415","446.4778755335327","190.42326012730538","451.0084789914789","181.07290719203715","431.3668722996528","179.77591497456064","442.52150476155117","194.23933901286813","401.7770441536121","194.2662635916763","441.8942714711321","264.53838963408634","396.88732911593047","248.9757373478081","458.817464927644","340.8152067718078","446.01198963825317","324.1514699026171","499.62274784057996","410.99629195643274","553.1942102376761","310.97269509276504","446.0238090224557","448.02343491543127","413.6889005665521","446.57553701055195","545.6755324733772","475.6274008168437","449.9722678022973","491.7555381615086","503.73401148470373","451.28131727369737","463.6284660604662","463.62366782125326"
"88.86939518024818","871.6029551636664","0.6255578180918326","447.44553256724055","190.2215644370248","450.49266592431377","180.4489575112984","431.7557986645709","178.90608615598964","441.31640030520515","192.4742434174849","401.6995292603431","193.18595921981262","444.2040282296711","268.2433581519521","397.04731143174297","246.1755308081447","458.1640290062433","343.67067844277153","445.60265182261895","320.1956321155184","497.40388173727916","409.6196105713664","560.9270216553097","283.48642203249403","451.05223431791154","449.44698826748356","413.5955504361208","447.90385143588253","545.5656765360865","479.0567855461106","451.7459485379624","491.01764108245567","518.5955461268316","452.35956108580365","498.57070401504166","450.30422263196317"
"83.4089459414771","880.0799118817315","0.6505110401373643","446.50338980324045","189.96914895679953","449.5800605190203","180.67967304675332","430.7935016198982","178.77871654381","440.2215014662618","194.07087287803657","400.2382465158019","194.12438769729093","443.3576393857612","268.16966020698726","396.90612128429973","243.73451866067165","461.14935652076724","344.89851116892146","470.3717989438686","287.6042491212959","496.79529888092446","409.2853887881437","565.5700545264453","266.5270344155878","454.38375210239656","447.6716410298815","412.4049178023065","445.7773325618473","540.4011017039071","479.14418319272846","438.43226880481495","492.4077253075489","512.0022044592504","451.1580543675397","499.4145178258987","448.6132500688029"
"77.94849670270602","888.5568685997966","0.6042296886444092","445.0798593772674","194.58226922582148","448.930590082361","185.10622706466683","429.40847469780437","183.01086974889003","440.1182494416472","197.31127527068065","398.86030823069797","198.24478367099758","443.29694163724344","266.68380724190916","397.53798115921154","244.10949613453445","461.6918161039713","358.78525341692813","477.8477410462076","272.5142445414526","499.78248119001415","411.55502177769495","574.8001270685094","254.42260560802677","453.75820451563897","448.9194009695798","407.7963636459237","445.7872762953798","533.3247445715933","480.5549115229072","425.4201984274135","496.3318269898547","519.6830337957493","450.82963015501747","505.1789642635936","449.56182676901983"
"72.48804746393495","897.0338253178618","0.6239227996422694","445.6649246702583","198.61803121368234","447.42865046683227","188.7866550909488","430.4441127378456","185.7508554533756","433.70094711828864","198.46868092977064","399.31177106209566","196.84329219274602","434.6038115230829","262.8019056297237","398.8574693265295","241.88060459616716","457.3393466654273","354.5473707027206","481.66465350807925","262.21726233358817","497.51732479121955","410.75423270982617","572.1837712907226","244.06022788471014","446.2675299189651","446.07398331680264","410.32943034260654","444.6174181210676","529.1175557699993","481.14907311649193","435.6545130424781","492.4785628233242","508.1137339360214","450.85078508222443","502.3855778005906","449.0480924881858"
"67.02759822516387","905.5107820359269","0.5903839973302988","443.8546861598136","200.91738823936214","445.46646247981465","191.54107208522254","429.3684191799975","188.25572233288202","432.2477701360486","201.26194705192069","398.25729376356486","198.615399781216","427.40897535617523","261.74243365578496","401.77790689254545","240.72430409177187","454.3236571063767","355.2263754672184","482.8913564659606","255.06696745849075","492.01269000886884","420.7694899562327","572.7258498556685","234.28038045799266","438.6197276125408","445.2128562630496","413.0554872661969","444.507487877804","524.4226045182392","477.3215496435331","440.24991527915427","487.22589453559516","504.0549840061783","454.0912756918852","501.6464626979739","452.91593487876935"
"61.567148986392795","913.9877387539921","0.5660911287580218","439.8026145235832","202.05434586928578","441.8179903768611","192.80103167066636","426.6365273152721","189.76747956582943","428.4628624514318","203.66704638012732","395.2565179036207","200.9298484279608","412.2540128971398","262.1083278814721","404.32633138293426","241.85281220609968","445.22774519008374","365.68097783727836","493.5838250806621","249.30198354607418","485.2635725222496","423.445114043867","574.367421913006","224.25321671827123","420.32099681240084","445.9423307636852","414.16640968939294","445.49337711470224","512.4017459789295","477.4244566651665","509.93277004569444","478.2927993922866","501.4453938811516","459.2337534280503","507.1223771886517","461.4206559637972"
"56.10669974762172","922.4646954720572","0.597059180693967","434.88346775158607","204.30449002084026","438.26657243237264","195.66571890466517","421.04400471727433","193.429005875958","426.33711114956213","205.44050604873513","391.14481076099224","203.9157188277297","412.79837124705153","262.1586686738026","398.4077373153692","241.7822305783282","442.61412418827217","366.37533537521085","488.80793539229785","244.81194853291004","482.394469429444","423.9286377902829","573.0844539032969","221.6182060597585","418.6800861079787","443.68300250030995","404.14758562690935","442.88467002941644","506.2186584750475","476.8076841825003","436.5378859882197","484.80812945695425","494.0080706971272","459.3921454557978","495.9471388137299","460.7210431898493"
"50.64625050885064","930.9416521901223","0.6026812536375863","431.09285185451915","204.57833418421836","435.46403661843584","195.89894464449804","417.9119045549397","193.7769365843091","425.8551281519902","205.84435632531566","388.2352663576256","204.00749492182243","410.1043562435475","262.29086627899136","393.8330095484017","241.32955710421786","440.4704465283294","359.04694856243515","486.0550565198549","244.02658311863306","473.6707808477734","423.97617840082233","566.5896525930132","218.9914204812961","414.66965259504593","448.8620158427687","405.91588525225","448.22663887487244","484.9057108396448","475.3025112593524","487.3259571099505","476.5072637614514","482.88117574518986","459.70313865244515","484.59193365415047","461.5834081306251"
"45.185801270079565","939.4186089081875","0.5566732266119548","427.24015139299934","206.20887036526062","432.67965329355286","198.33549688469958","415.15293628080894","195.61545428767496","424.60624789422036","209.06857284321003","385.8648152695559","206.43282027137414","402.5529634967187","263.71294644923","392.12506665616","242.98234057825502","436.77679807539215","350.48852076611524","485.02607513163","240.74423561071842","465.9874171583043","425.64475934255006","564.5326041589382","218.8005180225535","403.5186430744341","445.72621123505814","405.58971807414264","443.23266936569314","472.8230327714845","475.5035689506114","479.82962502489846","474.6766940182537","471.1317045136726","458.41618277633313","473.6713099407797","460.66572340893634"
"39.72535203130849","947.8955656262526","0.5573331530277545","424.9070452585314","206.39391627302663","430.3317585626789","198.56302871708505","413.03253888916396","196.09613268649528","423.9163656373882","209.26559787831317","384.1740585965402","207.4139569284018","405.80775780829725","262.58978741646257","389.82591945539116","245.31355829087798","445.98118442782896","329.2574816840475","480.101850446742","239.45620196486973","458.3058675802161","424.9405726448431","563.1361520694144","219.25099394129646","409.7961641330317","441.8784227208679","401.97372214320535","440.743063651008","470.3292859046522","472.1654783437159","465.474432333463","473.7856684520251","465.3162948546196","456.09539652645196","466.5229105532128","455.5269503606662"
"34.26490279253741","956.3725223443178","0.5216385034414438","427.05689449622304","209.37554408030198","428.8781531536632","201.10030448151937","415.1862301196848","199.32950231266472","417.41708821216747","209.02451247744145","384.0665360022539","207.62810982121266","395.76352303078056","261.32424032120485","389.10909783843726","247.21889776232103","430.9097662670747","333.1147970606854","476.6763431216941","240.27192348731333","452.77256622062873","430.75306760484585","562.3738289945716","219.88101781459906","405.76246715989697","434.4462456271943","401.88306241779884","436.64464427250505","467.5081372450726","469.8196745476731","435.3517370699727","476.6851001622989","459.4087147107915","456.2358325311336","460.7949921321348","456.35584013289684"
"28.804453553766336","964.8494790623829","0.5016533216604819","425.6248858858202","211.26016173642464","426.9536583289373","202.66500860687367","413.95483874718565","200.78551660954747","415.78700223772546","210.1191706334129","380.8259812609564","209.02875154368363","390.3479243127908","261.6289078128516","386.72225280215764","247.97360703782","427.34341935502994","332.1790624996556","474.3307738279404","240.87042520380697","442.7496909367408","428.4453754187264","562.0193232486458","220.19794648797642","404.0122336640781","439.40498602268406","401.5907986305017","438.48873537752047","474.8423589540072","471.26855203668197","435.8422178357914","481.5010378351955","441.5492746354389","455.39095841271677","441.1450864191357","455.88941199439034"
"23.34400431499526","973.326435780448","0.5209215730428696","423.3015160642078","212.18100941254426","425.83395449885523","204.35247000540272","414.0610978764101","202.4927671653345","407.8111338223148","211.45073890877416","380.88484210267177","209.67158299144094","388.6622444385397","262.2297460787605","380.72007110750326","247.63246967361997","414.2606930950748","345.00841719970924","474.2265157423779","241.7566069918643","422.5050148101761","415.0873727612906","557.4527833639711","220.30357833714154","404.00356716203754","440.49062628491185","398.706643323248","439.4434433864683","488.78330768705985","470.2588599488485","436.8402829990999","480.74563355300376","437.13730529590697","454.74999396846033","435.40357698537616","454.8088318794727"
